_index,@timestamp,message,agent.id,agent.name,agent.type,agent.version,agent.ephemeral_id,ecs.version,host.architecture,host.id,host.name,host.containerized,host.ip,host.mac,host.hostname,host.os.codename,host.os.type,host.os.platform,host.os.version,host.os.family,host.os.name,host.os.kernel,input.type,log.offset,log.file.inode,log.file.path,log.file.device_id,agent_version,host_ip,agent_ephemeral_id,host_os_codename,log_file_device_id,host_id,log_file_path,log_offset,log_file_inode
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:10:09.516000+00:00,Processed /opt/zeek/logs/current/stdout.log into /var/log/zeek_csv/stdout.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5411330,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:10:09.516000+00:00,Processed /opt/zeek/logs/current/telemetry.log into /var/log/zeek_csv/telemetry.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5411408,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:10:09.516000+00:00,Script completed at Mon Mar 17 01:10:01 PM PDT 2025,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5411492,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:10:09.515000+00:00,Processed /opt/zeek/logs/current/capture_loss.log into /var/log/zeek_csv/capture_loss.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5410538,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:10:09.515000+00:00,Processed /opt/zeek/logs/current/conn.log into /var/log/zeek_csv/conn.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5410628,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:10:09.515000+00:00,Processed /opt/zeek/logs/current/dns.log into /var/log/zeek_csv/dns.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5410702,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:10:09.513000+00:00,2025-03-17T13:10:01.640478-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124397]: pam_unix(cron:session): session closed for user root,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,358210,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:10:09.512000+00:00,2025-03-17T13:10:01.513433-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124397]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0),90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,357740,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:10:09.512000+00:00,2025-03-17T13:10:01.517909-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124396]: pam_unix(cron:session): session opened for user elastic(uid=1000) by elastic(uid=0),90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,357900,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:10:09.512000+00:00,2025-03-17T13:10:01.564876-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124396]: pam_unix(cron:session): session closed for user elastic,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,358069,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:10:09.512000+00:00,Script run at Mon Mar 17 01:10:01 PM PDT 2025,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5410492,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:10:03.604000+00:00,2025-03-17T13:10:01.564299-07:00 elastic-Standard-PC-i440FX-PIIX-1996 postfix/sendmail[1124414]: fatal: open /etc/postfix/main.cf: No such file or directory,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,75674,6032185,/var/log/mail.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:05:09.512000+00:00,2025-03-17T13:05:01.459443-07:00 elastic-Standard-PC-i440FX-PIIX-1996 postfix/sendmail[1124310]: fatal: open /etc/postfix/main.cf: No such file or directory,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,75517,6032185,/var/log/mail.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:05:03.613000+00:00,2025-03-17T13:05:01.503130-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124291]: pam_unix(cron:session): session closed for user root,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,357602,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:05:03.612000+00:00,Processed /opt/zeek/logs/current/telemetry.log into /var/log/zeek_csv/telemetry.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5410356,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:05:03.612000+00:00,Script completed at Mon Mar 17 01:05:01 PM PDT 2025,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5410440,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:05:03.612000+00:00,2025-03-17T13:05:01.416042-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124291]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0),90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,356994,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:05:03.612000+00:00,2025-03-17T13:05:01.417976-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124290]: pam_unix(cron:session): session opened for user elastic(uid=1000) by elastic(uid=0),90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,357154,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:05:03.612000+00:00,2025-03-17T13:05:01.420260-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124289]: pam_unix(cron:session): session closed for user root,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,357323,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:05:03.612000+00:00,2025-03-17T13:05:01.459701-07:00 elastic-Standard-PC-i440FX-PIIX-1996 CRON[1124290]: pam_unix(cron:session): session closed for user elastic,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,357461,6033118,/var/log/auth.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:05:03.611000+00:00,Processed /opt/zeek/logs/current/files.log into /var/log/zeek_csv/files.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5409902,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:05:03.611000+00:00,Processed /opt/zeek/logs/current/http.log into /var/log/zeek_csv/http.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5409978,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:05:03.611000+00:00,Processed /opt/zeek/logs/current/ssl.log into /var/log/zeek_csv/ssl.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5410052,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
.ds-filebeat-8.17.2-2025.02.25-000001,2025-03-17 20:05:03.611000+00:00,Processed /opt/zeek/logs/current/stats.log into /var/log/zeek_csv/stats.csv,90eb8e44-1e16-48c6-b2d0-428447a18f7c,elastic-Standard-PC-i440FX-PIIX-1996,filebeat,8.17.2,a5c10129-b73e-49f2-94a3-850b8742f715,8.0.0,x86_64,4eecba61f71fb22e3d7adbc51956baac,elastic-standard-pc-i440fx-piix-1996,False,"['192.168.2.46', 'fe80::5054:ff:fef9:431']",['52-54-00-F9-04-31'],elastic-Standard-PC-i440FX-PIIX-1996,noble,linux,ubuntu,24.04.2 LTS (Noble Numbat),debian,Ubuntu,6.11.0-17-generic,filestream,5410124,6032086,/var/log/zeek_csv_converter.log,64770,UNKNOWN_AGENT_VERSION,UNKNOWN_HOST_IP,UNKNOWN_AGENT_EPHEMERAL_ID,UNKNOWN_HOST_OS_CODENAME,UNKNOWN_LOG_FILE_DEVICE_ID,UNKNOWN_HOST_ID,UNKNOWN_LOG_FILE_PATH,UNKNOWN_LOG_OFFSET,UNKNOWN_LOG_FILE_INODE
